,_id,name,category,description,latitude,longitude,founded_year,total_money_raised,raised_amount,currency,address,zip_code,city
13126,52cdef7e4bab8bd67529ba15,Telinet,network_hosting,IT Infrastructure,,,,$21.7M,21720000.0,USD,Telinet House,SE1 0AR,London
13127,52cdef7e4bab8bd67529ba14,Panasas,network_hosting,High Performance Data Storage,37.5505578,-122.0637143,2000.0,$65.2M,65230481.0,USD,6520 Kaiser Drive,94555,Fremont
13128,52cdef7e4bab8bd67529ba14,Panasas,network_hosting,High Performance Data Storage,40.4478454,-80.0205815,2000.0,$65.2M,65230481.0,USD,1501 Reedsdale Street,15233,Pittsburgh
13129,52cdef7e4bab8bd67529ba16,CubeTree,enterprise,On demand Collaboration Suite,37.487259,-122.232217,2008.0,$11.5M,11500000.0,USD,401 Warren Street,94063,Redwood City
13133,52cdef7e4bab8bd67529ba1a,Servo Software,software,Wireless software provider,37.552262,-122.292146,2008.0,$3.01M,3011408.0,USD,1900 S. Norfolk,94403,San Mateo
13157,52cdef7e4bab8bd67529ba38,Kalido,software,Data Warehouse Management,,,1997.0,$28.6M,28600000.0,USD,1 Wall Street,01803,Burlington
13163,52cdef7e4bab8bd67529ba36,Square,mobile,Mobile payments system,,,2009.0,$341M,340500000.0,USD,1455 Market Street,94103,San Francisco
13164,52cdef7e4bab8bd67529ba36,Square,mobile,Mobile payments system,,,2009.0,$341M,340500000.0,USD,,,New York
13165,52cdef7e4bab8bd67529ba36,Square,mobile,Mobile payments system,,,2009.0,$341M,340500000.0,USD,,,Waterloo
13176,52cdef7e4bab8bd67529ba54,ColdLight Solutions,software,SaaS-based Prescriptive Intelligence,40.075096,-75.42402,2007.0,$11M,11000000.0,USD,656 E Swedesford Rd,19087,Wayne
13179,52cdef7e4bab8bd67529ba58,SproutBox,other,invests talent in startups,39.164287,-86.526904,2008.0,$1.02M,1015000.0,USD,,47404,Bloomington
13182,52cdef7e4bab8bd67529ba5c,Celtro,mobile,Network Optimization Services,,,2001.0,$35.2M,35230812.0,USD,94 Em Hamoshavot Road,49527,Petah Tikva
13183,52cdef7e4bab8bd67529ba5c,Celtro,mobile,Network Optimization Services,,,2001.0,$35.2M,35230812.0,USD,"S.A. de C.V., Retorno de Arroyo No. 10, Col. Lomas de Bellavista",52994,Mexico City
13186,52cdef7e4bab8bd67529ba5d,EverSpin Technologies,manufacturing,Integrated Magnetic Products,33.3253347,-111.8591619,2003.0,$41.8M,41770492.0,USD,1300 N. Alma School Road,85224,Chandler
13187,52cdef7e4bab8bd67529ba60,Fotomoto,ecommerce,Sell photos online on your website,37.7795014,-122.3948712,2008.0,$1.82M,1822922.0,USD,425 Brannan St.,94107,San Francisco
13201,52cdef7e4bab8bd67529ba77,SkyFuel,cleantech,Solar Parabolic Trough Manufacturerr,39.862942,-105.206509,2007.0,$17M,17000000.0,USD,18300 West Highway 72,80007,Arvada
13205,52cdef7e4bab8bd67529ba7f,InnerWireless,mobile,Wireless Internet Provider,32.97112,-96.705125,1999.0,$25M,25000000.0,USD,1155 Kas Drive,75081,Richardson
13206,52cdef7e4bab8bd67529ba81,Arieso,mobile,network optimization solutions,,,2002.0,$6.21M,6210000.0,USD,Old Bath Road,RG14 1JU,Newbury
13215,52cdef7e4bab8bd67529ba8f,Nanotron Technologies,mobile,wireless products,52.5242594,13.3278512,,$17.4M,17430000.0,USD,Alt-Moabit 60,10555,Berlin
13217,52cdef7e4bab8bd67529ba9b,Front Stream Payments,enterprise,Merchant Payment Solutions,,,2007.0,$16M,16000000.0,USD,"100 Winners Circle, Suite 158",37027,Brentwood
13218,52cdef7e4bab8bd67529ba9c,DiVitas Networks,messaging,mobile communications,37.377019,-122.11528,2005.0,$41.4M,41376310.0,USD,"321 Castro St, Second floor",94041,Mountain View
13219,52cdef7e4bab8bd67529ba9c,DiVitas Networks,messaging,mobile communications,,,2005.0,$41.4M,41376310.0,USD,"No 11, Athani Complex, 100 ft Ring Road, B.T.M.Layout II stage",560 076,Bangalore
13228,52cdef7e4bab8bd67529baaf,BehavioSec,security,IT Security via behaviometrics,,,2007.0,€1.4M,1400000.0,EUR,Aurorum Science Park 8A,SE-977 75,Lulea
13229,52cdef7e4bab8bd67529baab,RedBrick Health,health,Health insurance,44.9733258,-93.2714719,2006.0,$39.2M,39152379.0,USD,920 2nd Avenue South,55402,Minneapolis
13232,52cdef7e4bab8bd67529bab6,VFM Leonardo,advertising,Online Visual Merchandising for Hotels,43.6478154,-79.393037,2000.0,$13.4M,13420000.0,USD,"111 Peter Street, Suite 530",M5V 2H1,Toronto
13233,52cdef7e4bab8bd67529bab5,AeroSat Corporation,network_hosting,Aviation Communications,42.812335,-71.588469,1997.0,$45.4M,45400000.0,USD,62 Route 101A,03031,Amherst
13234,52cdef7e4bab8bd67529baba,Eglue Business Technologies,software,Customer Interaction Management Software,40.736222,-74.02977,2001.0,$27M,27000000.0,USD,79 Hudson Street,07030,Hoboken
13235,52cdef7e4bab8bd67529baba,Eglue Business Technologies,software,Customer Interaction Management Software,51.5115309,-0.1392765,2001.0,$27M,27000000.0,USD,324/326 Regent Street,W1B 3HH,London
13236,52cdef7e4bab8bd67529bab9,eMeter,cleantech,Energy meter data management,37.560781,-122.284114,1999.0,$68.8M,68790000.0,USD,2215 Bridgepointe Parkway,94404,San Mateo
13238,52cdef7e4bab8bd67529babb,Corvil,other,IT Operational Performance Monitoring ,40.7547187,-73.9711073,2000.0,$31.5M,31480000.0,USD,777 Third Ave.,10017,New York
13239,52cdef7e4bab8bd67529babb,Corvil,other,IT Operational Performance Monitoring ,51.5175331,-0.0828519,2000.0,$31.5M,31480000.0,USD,"15th Floor, City Point",EC2Y (HT,London
13240,52cdef7e4bab8bd67529babb,Corvil,other,IT Operational Performance Monitoring ,,,2000.0,$31.5M,31480000.0,USD,Yurakucho ITOCiA 2-7-1,100-0006,Tokyo
13241,52cdef7e4bab8bd67529babb,Corvil,other,IT Operational Performance Monitoring ,,,2000.0,$31.5M,31480000.0,USD,541 Orchard Road #08-00,238881,Singapore
13242,52cdef7e4bab8bd67529babb,Corvil,other,IT Operational Performance Monitoring ,,,2000.0,$31.5M,31480000.0,USD,6 Georges Dock,1,Dublin
13243,52cdef7e4bab8bd67529babe,VKernel Corporation,software,virtualization management software,42.3497366,-71.0491901,2007.0,$7M,7000000.0,USD,285 Summer Street,02210,Boston
13244,52cdef7e4bab8bd67529babc,AeroScout,mobile,Real-Time Location System (RTLS),37.5353434,-122.2558368,1999.0,$28M,28000000.0,USD,1300 Island Drive,94065,Redwood City
13245,52cdef7e4bab8bd67529babc,AeroScout,mobile,Real-Time Location System (RTLS),,,1999.0,$28M,28000000.0,USD,3 Pekeris St.,76702,Rehovot
13251,52cdef7e4bab8bd67529bac2,Nominum,network_hosting,network naming and addressing solutions,,,1999.0,$41M,41000000.0,USD,2000 Seaport Boulevard,94063,Redwood City
13255,52cdef7e4bab8bd67529bac4,Host Analytics,enterprise,Cloud Enterprise Performance Management,,,2001.0,$60.9M,60900000.0,USD,101 Redwood Shores Parkway,94065,Redwood City
13256,52cdef7e4bab8bd67529bacd,Exari Systems,software,Contract Automation Software,,,1999.0,$10M,10000000.0,USD,10-16 Queen Street,3000,Melbourne
13257,52cdef7e4bab8bd67529bacd,Exari Systems,software,Contract Automation Software,,,1999.0,$10M,10000000.0,USD,745 Boylston Street,02116,Boston
13259,52cdef7e4bab8bd67529bac7,Shareaholic,web,content sharing and discovery platform,42.3647559,-71.1032591,2009.0,$5.46M,5455000.0,USD,109 Kingston Street,02111,Boston
13260,52cdef7e4bab8bd67529bacf,Envio Networks,ecommerce,Social Marketing for Mobile Content,42.686954,-71.209952,,$17M,17000000.0,USD,One Tech Drive,01810,Andover
13261,52cdef7e4bab8bd67529bad0,Dixon Technologies,hardware,Electronics Manufacturing Services ,28.5864922,77.3075616,,$9.35M,9350000.0,USD,"B-14/15, Phase-II",201 305,Noida
13262,52cdef7e4bab8bd67529bace,Uplogix,enterprise,Remote management solution,30.3752527,-97.7815663,2003.0,$42.8M,42801048.0,USD,7600B N. Capital of Texas Hwy,78731-1189,Austin
13263,52cdef7e4bab8bd67529bad2,AllClear ID,security,Alert Network,30.2708829,-97.7418001,2004.0,$9.3M,9300000.0,USD,823 Congress Avenue,78701,Austin
13264,52cdef7e4bab8bd67529bad1,Mobidia Technology,mobile,Mobile Data Solutions,49.1859246,-123.1072471,2004.0,$16.1M,16050233.0,USD,Suite 230 - 10451 Shellbridge Way,BC V6X 2W8,Richmond
13272,52cdef7e4bab8bd67529bad5,Aha Mobile,mobile,driver enhancement,,,,$3M,3000000.0,USD,3340 Hillview Avenue,94304,Palo Alto
13280,52cdef7e4bab8bd67529bae2,Helpful Technologies,cleantech,,26.2032036,-80.1510951,2008.0,$18.7M,18661010.0,USD,,33309,Ft. Lauderdale
13281,52cdef7e4bab8bd67529bae2,Helpful Technologies,cleantech,,,,2008.0,$18.7M,18661010.0,USD,,14624,Rochester
13282,52cdef7e4bab8bd67529bae2,Helpful Technologies,cleantech,,,,2008.0,$18.7M,18661010.0,USD,,08648,Princeton
13283,52cdef7e4bab8bd67529bae2,Helpful Technologies,cleantech,,,,2008.0,$18.7M,18661010.0,USD,3732 SW 30 Avenue,33312,Fort Lauderdale
13286,52cdef7e4bab8bd67529bae9,Siklu,mobile,Packet based backhaul solutions,,,2007.0,$31M,31000000.0,USD,43 Hasivim St,49517,Petach Tikva
13289,52cdef7e4bab8bd67529baea,Glympse,messaging,Location Sharing Service,47.6220245,-122.3350847,2008.0,$7.5M,7500000.0,USD,1124 Harrison St,98109-5329,Seattle
13290,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,Bastille Court,SE1 8ND,London
13291,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,150 California Street,94111,San Francisco
13292,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,330 Madison Avenue,10017,New York
13293,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,44 Kifissias Avenue,15125,Marousi
13294,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,27 Avenue de lâ€™OpÃ©ra,75001,Paris
13295,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,3-1 Khlynovsky Tupik,125009,Moscow
13296,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,"9, Fritiof Nansen Bld.",1142,Sofia
13297,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,Ying Du Building A - 9B,100086,Beijing
13298,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,Express Towers,400 021,Mumbai
13299,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,"Jacovides Tower, 81-83 Grivas Digenis Avenue",1090,Nicosia
13300,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,28-32 Upper Pembroke Street,2,Dublin
13301,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,9701 Wilshire Blvd.,90212,Los Angeles
13302,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,"Jin Mao Tower, Room 3151, 31/F",200120,Shanghai
13303,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,Speditionstrasse 21,40221,DÃ¼sseldorf
13304,52cdef7e4bab8bd67529bae8,Velti,mobile,Mobile Marketing and Advertising,,,2001.0,$32M,32034118.0,USD,Parque Empresarial La Finca - Edificio 15A,28223,Pozuelo de Alarcon
13309,52cdef7e4bab8bd67529baf3,MergeOptics,public_relations,Fiber Optics Components,52.5836506,13.2855038,2000.0,$8.26M,8260000.0,USD,Am Borsigturm 17,,Berlin
13311,52cdef7e4bab8bd67529baf4,Bradford Networks,security,Secure network access,43.214611,-71.49001,1999.0,$13M,13000000.0,USD,162 Pembroke Road,03301,Concord
13313,52cdef7e4bab8bd67529bae7,HauteLook,fashion,Online Shopping Community,,,2007.0,$41M,41000000.0,USD,1212 S. Flower St.,90015,Los Angeles
13315,52cdef7e4bab8bd67529baf5,Qosmos,software,Deep Packet Inspection,,,2000.0,$42.6M,42550000.0,USD,"Immeuble Le Cardinet, 5, impasse Chalabre",75017,Paris
13316,52cdef7e4bab8bd67529baf8,Sand 9,mobile,Nano-resonator Technology,42.3488891,-71.1068046,2007.0,$70.2M,70152684.0,USD,One Kendall Square,02139,Cambridge
13318,52cdef7e4bab8bd67529bafb,SmallRivers,web,Creator of paper.li,,,2008.0,$5.1M,5100000.0,USD,Swiss Inst. of Tech. EPFL,1015,Lausanne
13321,52cdef7e4bab8bd67529bb01,Maxscend Technologies,semiconductor,World-class VLSI design company,,,2006.0,$12M,12000000.0,USD,"7F, Building 4, Zhang Jiang Micro-Electronics Port, No.690 Bibo Road",201203,Shanghai
13322,52cdef7e4bab8bd67529bb04,Metis Technologies,enterprise,IT Desktop Software,,,,$8M,8000000.0,USD,10 Giborey Israel Ave,42504,Netanya
13323,52cdef7e4bab8bd67529bb00,Unitrends Software,software,Integrated Disaster Recovery solutions,34.10057,-80.963732,1989.0,$20.6M,20600000.0,USD,"7 Technology Circle, Suite 100",29203,Columbia
13325,52cdef7e4bab8bd67529bb07,QD Vision,nanotech,Nanotechnology product company,42.3678629,-71.1998364,2004.0,$78M,77999998.0,USD,313 Pleasant St,02472,Watertown
13326,52cdef7e4bab8bd67529bb0a,Silentsoft,enterprise,,46.5112294,6.4996426,,$4.13M,4130000.0,USD,Place St-Louis 2,CH-1110,Morges
13329,52cdef7e4bab8bd67529bb05,Miyowa,mobile,Social Network Aggregation,,,2003.0,$10.9M,10870000.0,USD,71 Stevenson St,94105,San Francisco
13333,52cdef7e4bab8bd67529bb0d,Razorsight,software,Telecom Network Optimization,38.872668,-77.367981,2001.0,$34M,34000000.0,USD,1750 Presidents Street,20190,Reston
13336,52cdef7e4bab8bd67529bb0c,SensorLogic,enterprise,Half the work. All the profit,32.958634,-96.823641,2002.0,$19M,19000000.0,USD,15303 Dallas Parkway,75001,Addison
13340,52cdef7e4bab8bd67529bb1a,First Coverage,software,Financial Services Software,43.6878093,-79.3958388,2005.0,$14M,14000000.0,USD,30 St Clair Avenue West,M4V 3A1,"Toronto, ON"
13341,52cdef7e4bab8bd67529bb1a,First Coverage,software,Financial Services Software,42.356931,-71.053991,2005.0,$14M,14000000.0,USD,260 Franklin St.,02110-3112,Boston
13342,52cdef7e4bab8bd67529bb1b,Bigfoot Networks,hardware,Premium Gaming Hardware,37.536402,-122.325129,2006.0,$20.8M,20750000.0,USD,255 Shoreline Drive,94065,Redwood City
13343,52cdef7e4bab8bd67529bb1b,Bigfoot Networks,hardware,Premium Gaming Hardware,30.42845,-97.748816,2006.0,$20.8M,20750000.0,USD,12301-B Riata Trace Parkway,78727,Austin
13344,52cdef7e4bab8bd67529bb1b,Bigfoot Networks,hardware,Premium Gaming Hardware,,,2006.0,$20.8M,20750000.0,USD,Airport Business Center,2100,Antwerp
13345,52cdef7e4bab8bd67529bb17,Playdom,games_video,Gaming network,37.393536,-122.076747,2008.0,$76M,76000000.0,USD,395 Page Mill Road,94306,Palo Alto
13346,52cdef7e4bab8bd67529bb17,Playdom,games_video,Gaming network,,,2008.0,$76M,76000000.0,USD,415 S Cedros Ave,92075,Solana Beach
13347,52cdef7e4bab8bd67529bb1c,Firm58,software,Financial Services Software,41.879641,-87.6425816,2005.0,$19.2M,19200000.0,USD,130 South Jefferson Street,60661,Chicago
13348,52cdef7e4bab8bd67529bb1c,Firm58,software,Financial Services Software,40.766734,-73.988265,2005.0,$19.2M,19200000.0,USD,,,New York
13349,52cdef7e4bab8bd67529bb1d,TxVia,finance,Processing for network-based payments,40.753881,-73.978852,2006.0,$55.4M,55350000.0,USD,340 Madison Ave.,10173,New York
13356,52cdef7e4bab8bd67529bb1f,SimpleGeo,advertising,Location Infrastructure,,,2009.0,$9.81M,9807367.0,USD,41 Decatur,94103,San Francisco
13357,52cdef7e4bab8bd67529bb2a,Minyanville,web,Financial News Provider,40.755635,-73.971509,2001.0,$2.2M,2200000.0,USD,257 Park Ave South,10010,New York
13369,52cdef7e4bab8bd67529bb43,Multiwave Photonics,network_hosting,Pulsed Fiber Lasers,41.2571688,-8.6445243,,$7.72M,7720000.0,USD,R. Eng. Frederico Ulrich 2650,4470-605,Maia
13390,52cdef7e4bab8bd67529bb52,BillMyParents,ecommerce,SuperSafe Payment Solutions,32.901317,-117.200492,,$3.4M,3400000.0,USD,6440 Lusk Blvd.,92121,San Diego
13393,52cdef7e4bab8bd67529bb54,Tellme,mobile,Voice Recognition Technology,37.396062,-122.084505,1999.0,$6M,6000000.0,USD,1310 Villa Street,94041,Mountain View
13399,52cdef7e4bab8bd67529bb60,Tigo Energy,cleantech,Solar installations,37.2612396,-121.9594672,2007.0,$79.8M,79842579.0,USD,170 Knowles Drive,95032,Los Gatos
13400,52cdef7e4bab8bd67529bb64,Senscient,manufacturing,Gas detection products,29.5399005,-95.064003,2004.0,$5.6M,5600000.0,USD,2951 Marina Bay Drive,77573,League City
13401,52cdef7e4bab8bd67529bb62,Zetta,enterprise,Enterprise-grade Online Backup,37.414407,-122.016499,2007.0,$42.2M,42180000.0,USD,1362 Borregas Avenue,94089,Sunnyvale
13406,52cdef7e4bab8bd67529bb6d,InSite Wireless,mobile,Telecom Infrastructure,38.807106,-77.041818,2000.0,$26M,25952539.0,USD,301 N. Fairfax Street,22314,Alexandria
13412,52cdef7e4bab8bd67529bb71,AppAssure Software,software,Disaster Recovery,38.953083,-77.335587,,$6M,6000000.0,USD,1925 Isaac Newton Square East,20190,Reston
13419,52cdef7e4bab8bd67529bb6e,MaxLinear,semiconductor,,,,,$20M,20000000.0,USD,2051 Palomar Airport Road,92011,Carlsbad
13420,52cdef7e4bab8bd67529bb82,Redfern Integrated Optics,cleantech,Optical Transmitters Developer  ,37.380364,-121.9823779,2005.0,$25.9M,25900000.0,USD,3350 Scott Blvd.,95054,Santa Clara
13421,52cdef7e4bab8bd67529bb86,Rhapso,software,Packaging Software Developer,48.7191043,2.2639015,2000.0,$11M,10963000.0,USD,"24, rue Ã‰mile Baudot",91120,Palaiseau
13422,52cdef7e4bab8bd67529bb83,DoubleVerify,advertising,"Ad Verification, Viewability",40.6454932,-73.9451011,2008.0,$49.5M,49500000.0,USD,575 8th Avenue,10018,New York
13423,52cdef7e4bab8bd67529bb85,SatNav Technologies,mobile,GPS Maps and Navigation Software,,,2004.0,$7M,7000000.0,USD,,500 082,Hyderabad
13425,52cdef7e4bab8bd67529bb8a,Illumitex,hardware,LED Technology Innovator,30.239294,-97.838813,2005.0,$54.4M,54427693.0,USD,5307 Industrial Oaks Blvd.,78735,Austin
13429,52cdef7e4bab8bd67529bb87,Millennial Media,advertising,The Mobile Advertising Platform,39.281734,-76.581864,2006.0,$240M,240245382.0,USD,"2400 Boston Street, Suite 301",21224,Baltimore
13433,52cdef7e4bab8bd67529bb98,Ariane Systems,software,Hotel Check-in Software,46.4922287,4.0001982,,$7.58M,7580000.0,USD,"35, rue Victor Hugo",,
13437,52cdef7e4bab8bd67529bb9a,iMove,hardware,Mobile and Fixed Surveillance,45.533544,-122.688602,1995.0,$5.72M,5717561.0,USD,1732 NW Quimby Street,97209,Portland
13438,52cdef7e4bab8bd67529bb9c,Marketcetera,software,Open Source Automated Trading Platform,37.788864,-122.4008487,2006.0,$4M,4000000.0,USD,28 2nd Street,94105,San Francisco
13441,52cdef7e4bab8bd67529bb9d,Veeva,software,Cloud-based business solutions,37.69249,-121.900722,2007.0,$4M,4000000.0,USD,4637 Chabot Drive,94588,Pleasanton
13442,52cdef7e4bab8bd67529bb9d,Veeva,software,Cloud-based business solutions,,,2007.0,$4M,4000000.0,USD,Avinguda Diagonal 420,08037,Barcelona
13443,52cdef7e4bab8bd67529bb9d,Veeva,software,Cloud-based business solutions,,,2007.0,$4M,4000000.0,USD,"Room 1707, 17F United Plaza",2000040,Jing An District Shang Hai
13444,52cdef7e4bab8bd67529bb9d,Veeva,software,Cloud-based business solutions,,,2007.0,$4M,4000000.0,USD,1-9 Gobancho 5F,102-0076,"Chiyodaku, Tokyo"
13445,52cdef7e4bab8bd67529bb9f,Simparel,software,Global supply chain management solution,40.750823,-73.985833,,$5M,5000000.0,USD,53 West 36th Street,10018,New York
13449,52cdef7e4bab8bd67529bba2,Asteres,biotech,Pharmacy automation solution,32.88791,-117.176096,2003.0,$8M,8000000.0,USD,4110 Sorrento Valley Blvd,92121,San Diego
13450,52cdef7e4bab8bd67529bba7,Aria Networks,software,Network Planning Optimisation Software,51.4515283,-2.1334555,2005.0,$9.05M,9050000.0,USD,Bath Road,SN15 2BB,Chippenham
13451,52cdef7e4bab8bd67529bba9,TopChalks,software,Indian Online Education Software ,37.398476,-121.978821,,$3.8M,3800000.0,USD,4677 Old Ironsides Drive,95054,Santa Clara
13452,52cdef7e4bab8bd67529bba9,TopChalks,software,Indian Online Education Software ,28.524582,77.0441855,,$3.8M,3800000.0,USD,"H - 512, Palam Vihar",122017,Haryana
13453,52cdef7e4bab8bd67529bba9,TopChalks,software,Indian Online Education Software ,,,,$3.8M,3800000.0,USD,"TF-301B, Spanish Court, Block-C1",122017,Haryana
13454,52cdef7e4bab8bd67529bbaa,Audinate,network_hosting,Audio Networking Software,-33.8810954,151.1968839,,$7.71M,7710000.0,USD,458 Wattle St,2007,Ultimo
13455,52cdef7e4bab8bd67529bbaa,Audinate,network_hosting,Audio Networking Software,45.531379,-122.710253,,$7.71M,7710000.0,USD,1732 NW Quimby Street,97209,Portland
13457,52cdef7e4bab8bd67529bba6,Lightning Gaming,games_video,Internet Poker,39.8728373,-75.4784988,2004.0,$4M,4000000.0,USD,106 Chelsea Parkway,19061,Boothwyn
13459,52cdef7e4bab8bd67529bba4,FanBridge,games_video,Fan Relationship Management Platform,,,2006.0,$2.35M,2350000.0,USD,150 West 25th Street,10001,New York
13460,52cdef7e4bab8bd67529bba4,FanBridge,games_video,Fan Relationship Management Platform,,,2006.0,$2.35M,2350000.0,USD,,,San Francisco
13469,52cdef7e4bab8bd67529bbc0,MMIC Solutions,semiconductor,High Frequency Technology,,,2005.0,$6.25M,6250000.0,USD,Aubrey's Farm,HR8 1RZ,Herefordshire
13470,52cdef7e4bab8bd67529bbc0,MMIC Solutions,semiconductor,High Frequency Technology,30.396989,-97.735768,2005.0,$6.25M,6250000.0,USD,3925 W Braker Ln,78759-5316,Austin
13471,52cdef7e4bab8bd67529bbbe,gdgt,hardware,Consumer electronics,,,2009.0,$3.72M,3715000.0,USD,901 Mission St.,94103,San Francisco
13473,52cdef7e4bab8bd67529bbc7,Garlik,software,Online Identity Management,51.462108,-0.295441,2005.0,$24.7M,24690000.0,USD,"2, Sheen Road",TW9 1AE,Richmond
13474,52cdef7e4bab8bd67529bbc7,Garlik,software,Online Identity Management,40.7615818,-73.970624,2005.0,$24.7M,24690000.0,USD,445 Park Avenue,10022,New York
13475,52cdef7e4bab8bd67529bbc8,siXis,semiconductor,silicon connecting silicon,,,,$5M,5000000.0,USD,3021 E. Cornwallis Road,27709,Research Triangle Park
13476,52cdef7e4bab8bd67529bbb3,Amgen,biotech,biotechnology company,,,1985.0,$175M,175463420.0,USD,One Amgen Center Drive,91320-1799,Thousand Oaks
13484,52cdef7e4bab8bd67529bbd2,Saavn,games_video,South Asian Music Service,40.743877,-73.98618,2006.0,$6M,6000000.0,USD,,10016,New York
13489,52cdef7e4bab8bd67529bbdc,Zenitum,software,Vision based Mobile AR Solution provider,,,2004.0,$1M,1000000.0,USD,"Samwoo Bldg 3FL, 23-4",135-907,Seoul
13490,52cdef7e4bab8bd67529bbdc,Zenitum,software,Vision based Mobile AR Solution provider,,,2004.0,$1M,1000000.0,USD,440 N. Wolfe Rd.,94085,Sunnyvale
13491,52cdef7e4bab8bd67529bbcf,OfferWire,ecommerce,Comparison Shopping Website,27.6476577,-80.3821092,2003.0,$3.5M,3500000.0,USD,2770 Indian River Blvd.,32960,Vero Beach
13492,52cdef7e4bab8bd67529bbcf,OfferWire,ecommerce,Comparison Shopping Website,34.046788,-84.300914,2003.0,$3.5M,3500000.0,USD,555 North Point Center,30022,Atlanta
13494,52cdef7e4bab8bd67529bbcd,RainStor,analytics,DB for Managing & Analyzing Big Data,51.865488,-2.235187,2004.0,$26.3M,26284825.0,USD,"45 Belden Place, 2nd Floor",94104,San Francisco
13495,52cdef7e4bab8bd67529bbcd,RainStor,analytics,DB for Managing & Analyzing Big Data,,,2004.0,$26.3M,26284825.0,USD,8 Pullman Court,GL13ND,Gloucester
13499,52cdef7e4bab8bd67529bbe7,iMPath Networks,public_relations,Video Networking Solutions,44.639034,-63.594669,,$3.02M,3020000.0,USD,"42 Payzant Avenue, Suite 100",,Halifax
13500,52cdef7e4bab8bd67529bbe8,Playboox,software,Software stores,37.7870283,-122.4000192,,$3M,3000000.0,USD,116 New Montgomery St,94105,San Francisco
13501,52cdef7e4bab8bd67529bbeb,Caspian Learning,software,Game-based learning software,,,,$4.45M,4450000.0,USD,"St. Peter's Gate, University of Sunderland, Sunderland Science Park",,
13502,52cdef7e4bab8bd67529bbec,BT Imaging,cleantech,Inspection Tools for Photovoltaic Manufa,-33.947414,150.967905,2008.0,$6.66M,6660000.0,USD,1 Blackburn ST,2010,Surry Hills
13503,52cdef7e4bab8bd67529bbe9,Gnodal,network_hosting,High Performance Datacenter,,,2007.0,$2.19M,2190000.0,USD,178-180 Hotwell Road,BS8 4RP,Bristol
13504,52cdef7e4bab8bd67529bbe9,Gnodal,network_hosting,High Performance Datacenter,,,2007.0,$2.19M,2190000.0,USD,2225 East Bayshore Rd,94303,Palo Alto
13505,52cdef7e4bab8bd67529bbee,ArtusLabs,software,Business Software for Scientists,,,2007.0,$6.88M,6883956.0,USD,4220 Apex Highway 55,27713,Durham
13506,52cdef7e4bab8bd67529bbea,Correlsense,software,Application performance management,,,2005.0,$17.5M,17500000.0,USD,111 Speen Street,01701,Framingham
13507,52cdef7e4bab8bd67529bbef,Ondax,hardware,Advanced Optical Filter Technology,34.13915,-118.014846,2000.0,$6.5M,6500000.0,USD,700 West Huntington Drive,91016,Monrovia
13508,52cdef7e4bab8bd67529bbed,Social Solutions,software,Performance management software,39.281734,-76.581864,2006.0,$11.8M,11750000.0,USD,2400 Boston Street,21224,Baltimore
13509,52cdef7e4bab8bd67529bbf3,The Key Revolution,software,The secure portable office,,,,$2.46M,2460000.0,USD,"Venture West, New Greenham Park",,Newbury
13511,52cdef7e4bab8bd67529bbf2,SkillSurvey,software,Job Hiring,40.07918,-75.418689,2002.0,$1.8M,1800000.0,USD,565 E Swedesford Road,19087,Wayne
13515,52cdef7e4bab8bd67529bbfc,Cascade Technologies,semiconductor,Gas analysis technology,,,2003.0,$7.72M,7720000.0,USD,"Unit A, Logie Court",FK9 4NF,Stirling
13516,52cdef7e4bab8bd67529bbfb,Picarro,cleantech,Gas analyzers,,,1998.0,$7M,7000000.0,USD,3105 Patrick Henry Dr.,95054,Santa Clara
